,Z1,Z2,Z3,Z4,Z5
666,-0.1502348,-0.057187952,0.103358336,0.5424466,0.31787485
667,-0.18349712,0.23218232,0.2052979,0.23416933,0.10770974
668,0.58558786,-0.02042046,-0.2264598,-0.5306977,0.030512756
669,-0.28341734,-0.059566792,-0.49183568,-0.48608258,-0.024950285
670,0.1960855,-0.009954276,0.31115276,0.2887603,-0.5299699
671,0.31421676,0.22992977,-0.32535493,0.3290564,0.09131388
672,-0.29194054,-0.42708394,0.49232486,-0.03234753,0.04625624
673,-0.043445725,0.22599444,0.4257544,-0.3987488,0.5423214
674,-0.7013797,-0.11836518,0.04910981,0.22283246,0.27154735
675,0.09680853,0.023928916,-0.098276004,0.05137507,0.31649584
676,-0.42347243,0.3025087,-0.1315418,-0.24574292,0.058267318
677,-0.054084927,-0.201126,-0.39356568,-0.3139857,0.098048024
678,0.089578204,0.3024048,0.16008933,-0.54638356,-0.2901904
679,-0.27512953,0.3722133,0.18712477,-0.28995508,0.42714423
680,-0.3122186,-0.091198914,-0.13272525,-0.19583978,0.2946632
681,0.27163604,0.57200545,-0.08191096,0.061361887,0.5059825
682,-0.3069882,-0.2256472,0.2361733,-0.2753635,0.22001864
683,0.6764605,0.04198693,0.22630674,-0.33439437,-0.257142
684,-0.39211026,0.22018935,0.10549211,0.038208112,0.06236641
685,-0.25353026,-0.07583882,0.2323113,-0.25822374,-0.21423028
686,-0.61632854,0.19177698,-0.14956936,-0.21867152,0.114814736
687,0.18349127,0.09726612,0.53571326,-0.38591328,0.23350254
688,-0.7906906,-0.02405602,0.07530501,0.19272402,0.10089179
689,-0.27394682,-0.10536653,0.670178,-0.25915587,0.33808175
690,-0.33343711,-0.04321549,-0.14986548,0.33352125,-0.16921835
691,-0.028225781,0.18512005,0.4282801,0.38562292,-0.41350892
692,0.19313712,0.35334918,-0.27488393,-0.22905996,-0.5951565
693,-0.25051436,-0.10675224,-0.33145997,0.43351665,-0.34855458
694,0.26340294,0.17610157,-0.26086617,0.3107076,0.22725889
695,0.2225128,-0.5915993,0.004863581,-0.051126126,0.013116275
696,-0.09610243,-0.46617502,0.10868639,0.076115265,0.014144558
697,-0.30825707,-0.16490857,0.23068571,-0.085891224,-0.16606589
698,-0.041062362,-0.9941432,0.19392896,-0.12242609,-0.20598447
699,-0.45761973,-0.13133475,-0.35250625,-0.6511751,-0.029542165
700,-0.24703641,-0.5621257,0.34773996,-0.13156667,-0.19651504
701,0.16510923,0.075635314,-0.13085425,0.00936498,-0.38584512
702,-0.13919885,-0.091191605,0.04368395,-0.64248675,-0.100143686
703,-0.2923337,0.16066359,0.4616772,0.15425108,-0.4591454
704,-0.2966978,-0.6899163,-0.32415634,0.05013296,0.07480702
705,-0.0813399,0.6973963,-0.07156404,0.20289747,-0.06986225
706,0.009987831,0.21453746,0.05747169,-0.4930889,0.040724747
707,-0.5165538,0.0037654135,-0.3840015,0.026189817,0.090576015
708,0.50519866,0.36693737,0.057532176,-0.2771957,-0.016976325
709,-0.038120624,-0.06505181,0.025968457,0.13255878,-0.210406
710,0.4003039,-0.08411757,-0.102004446,0.035052128,-0.41448325
711,-0.40982288,-0.27976504,0.30007407,0.021124765,-0.041656934
712,-0.41418186,0.11803376,0.54966515,0.25622973,-0.5288489
713,0.03553409,-0.3335525,-0.44206885,0.29681873,-0.4433272
714,-0.20407484,-0.32024497,0.24183008,0.30177063,-0.1042543
715,-0.18153623,-0.015623458,-0.26249343,-0.09747986,0.58329606
716,-0.06513393,-0.14597817,0.30227378,-0.46026716,0.50195426
717,-0.39184436,-0.06610727,-0.2814728,0.36337474,-0.4053864
718,-0.3916589,0.045822512,0.36223635,0.020488134,0.28517297
719,0.13525383,0.35408652,0.3346423,0.35192832,-0.18305123
720,0.398088,-0.15925139,0.18025184,0.24048862,-0.23092398
721,0.2553728,0.009063927,0.11674179,-0.15174846,-0.30997688
722,-0.46316794,0.15257767,-0.31494758,0.2907846,-0.2408856
723,0.11275024,-0.3091519,0.26159146,0.0260107,-0.013178719
724,-0.12303358,0.14085391,-0.16198507,0.35736144,-0.6223329
725,0.19742791,0.5822243,0.5334482,0.048552364,-0.13944662
726,-0.2976545,-0.35779718,-0.1295627,-0.47850046,-0.05836883
727,-0.5020127,-0.039425895,-0.45052016,-0.15044937,0.005272508
728,-0.38717923,-0.20519015,0.24186756,0.086946495,0.34344158
729,0.09449423,0.07732175,-0.28503206,-0.5280589,-0.0359505
730,-0.4032698,-0.40385184,-0.06670247,-0.1322742,0.113478094
731,0.3059688,-0.39564285,0.13221513,0.24021938,-0.24560107
732,-0.0681241,-0.20252612,-0.22216661,-0.095589176,-0.20996663
733,-0.18906474,0.003273337,0.21986416,0.0077430545,0.49211797
734,-0.62652034,-0.44275227,-0.44850543,0.15970968,-0.23795588
735,-0.31624222,0.13457412,0.1415673,-0.14678739,0.3491336
736,-0.36123067,0.038293734,0.116546415,0.32514945,-0.3955939
737,0.09296043,-0.06401914,-0.039544795,0.033942804,-0.5792793
738,0.011075292,0.0037677377,-0.4826593,-0.35312256,-0.35933706
739,0.30667096,-0.07936625,-0.012038696,0.008705998,-0.32423824
740,0.067124374,-0.22224335,-0.05705551,-0.1524115,0.24156247
741,-0.5570976,-0.30338833,0.19443896,-0.36628222,-0.23342872
742,0.06570865,0.8335814,-0.18503909,0.10683131,0.21964535
743,0.008656053,0.36047238,-0.3365002,-0.057995684,-0.27835643
744,-0.098752916,0.4149917,0.34811148,-0.55794007,-0.10296099
745,-0.6570751,0.006593525,0.2167764,-0.11453167,0.11899333
746,-0.14921525,0.3247924,-0.23173068,0.02705527,-0.09909369
747,0.15311308,0.067160025,-0.32111156,-0.16174458,-0.058816332
748,-0.17866546,-0.17333488,0.13354784,0.2386969,-0.33983788
749,-0.7265754,-0.08834158,-0.06848172,0.2577327,0.42312256
750,-0.6366852,-0.29112017,-0.35558483,-0.03936674,-0.06083446
751,-0.13673933,-0.12848309,0.12150299,-0.26326728,-0.38360178
752,0.5641304,0.24064043,0.026682032,-0.27890545,-0.0045993063
753,-0.19763558,-0.34937772,-0.3209207,0.15833105,0.062499534
754,0.08717983,0.09777969,0.34619948,0.12872006,-0.69965047
755,-0.19786906,0.18603607,0.22314632,-0.08078223,-0.41820234
756,-0.4069152,-0.23899011,-0.0009149004,-0.5034279,0.1259306
757,-0.104913846,-0.4020052,-0.060674045,-0.64621353,0.31901672
758,0.17544869,-0.38066193,-0.1620154,-0.009840497,-0.13572484
759,-0.643257,-0.28516167,-0.31099522,-0.095410205,-0.23088923
760,-0.33414957,0.45243242,-0.2775789,0.3901935,-0.1359103
761,0.6357411,0.3144195,-0.51295555,-0.21255413,0.27557114
762,-0.33923423,0.3152027,-0.17724846,0.37833244,-0.17060798
763,0.22135392,0.674981,0.4446141,-0.05251951,0.054588016
764,0.14829604,0.09395738,-0.33271807,-0.13652928,-0.3541118
765,-0.28647277,-0.02138835,0.018936954,0.45074204,0.24603789
766,0.4071806,0.4877136,-0.6763973,-0.3301851,-0.17919277
767,-0.123083256,0.5870682,-0.06457389,-0.05418839,0.2302517
768,0.16184904,0.13445687,-0.24361913,0.25671753,0.07301721
769,-0.06275099,0.23528983,-0.17195758,-0.30157813,-0.31734517
770,0.068959534,0.4281142,-0.14334124,0.67112225,-0.29442292
771,-0.20886356,0.10563478,-0.27740374,0.16441935,0.09088013
772,-0.09583436,-0.64344066,0.083333954,-0.09453659,-0.22717592
773,0.2594441,-0.20874467,-0.04232342,-0.036358096,-0.5935576
774,0.43468937,0.4173999,-0.1034295,-0.20676434,0.3657355
775,-0.6554059,0.17210689,0.28364596,-0.42040405,0.14991651
776,0.20039335,0.42239615,0.04743423,0.46858853,-0.11560687
777,-0.5627225,0.26692703,0.10099179,-0.17688622,0.0722255
778,-0.28771025,0.08093857,-0.1380778,0.34229308,-0.3572694
779,-0.28157288,-0.46427056,-0.11502777,0.045246117,-0.17282301
780,-0.2840671,-0.14266828,0.5370502,0.06479525,0.033591047
781,0.15965572,-0.111385204,-0.01782607,0.059948795,-0.34303555
782,0.34896,0.29492235,-0.13764869,-0.41242683,-0.324695
783,-0.47178212,0.41454586,-0.089205995,0.06621027,0.06724653
784,0.32447907,0.3052329,-0.3228168,-0.3793975,-0.5403638
785,0.074116714,-0.21578746,-0.31992924,0.06976664,0.1563515
786,-0.45256776,-0.5175438,-0.007490889,-0.19526497,-0.4333977
787,-0.44760606,0.28336626,0.09409856,-0.0070106834,0.015778122
788,0.14117868,0.7687814,0.17321521,0.08026871,0.080060646
789,0.15772918,0.14450628,0.14209041,0.09237286,0.06972746
790,0.5336622,0.03906222,-0.4353265,-0.12750417,0.09720676
791,-0.19683005,-0.2222211,-0.12543729,-0.1446263,-0.23563689
792,0.16023865,-0.28333607,0.39358687,0.12177175,-0.12814936
793,0.2301634,0.3233904,0.13478598,0.6605511,0.096773595
794,0.042069748,-0.09842504,0.1976359,0.08003264,-0.26563397
795,-0.022932997,0.5037678,0.3945671,0.3002399,-0.5942671
796,-0.41259277,0.10085849,-0.09118812,0.37386566,-0.010821735
797,0.36640975,-0.09164098,-0.27420154,-0.33782965,-0.07765253
798,-0.5476938,0.34497494,0.36769402,-0.2957599,-0.13535938
799,0.08995685,0.49115896,-0.39350843,0.021446887,-0.34474978
800,-0.102414615,-0.16741452,-0.45929182,-0.13105546,0.39111888
801,0.11952707,0.637837,-0.3641978,-0.057763252,0.06887642
802,-0.6889749,0.14866595,-0.35255852,-0.28400248,0.19595742
803,-0.2646097,0.29254073,0.12527917,0.50969243,-0.3953195
804,0.33114988,-0.27961394,-0.1487811,0.27209637,-2.7493108e-05
805,-0.289031,-0.22968361,-0.22189113,-0.78719085,-0.25552672
806,-0.38153505,-0.23253725,0.12895249,0.3636273,0.24486168
807,0.19315344,0.23609734,-0.24946997,-0.6023874,-0.51770175
808,0.039933003,0.66381365,-0.23734994,0.35745648,-0.18697849
809,-0.5058478,-0.02389975,-0.3000604,-0.26493284,0.24002598
810,-0.27710637,-0.01965041,0.062420756,-0.5066947,-0.07881896
811,0.4647482,0.10557544,-0.11799641,-0.14535953,-0.22820973
812,-0.17988653,0.6612839,-0.19903398,0.6011198,-0.4019735
813,-0.66993034,0.345759,-0.1740392,-0.18838927,0.33858567
814,-0.05078404,0.27100882,0.29052705,-0.18938361,0.29849654
815,-0.81408566,0.14667721,0.12685934,0.046661887,-0.009294946
816,-0.32110623,-0.38173738,-0.010726327,-0.13783096,0.12291559
817,0.017329145,0.42112592,0.41595787,0.11404137,-0.32362413
818,-0.027893009,0.30644846,-0.16092102,0.37153178,-0.2517489
819,-0.032283198,0.11972859,0.19777085,0.33479935,-0.6249532
820,-0.042897042,-0.066914424,0.23756857,0.38470778,0.22286256
821,-0.5166687,-0.2994211,-0.29343417,-0.09410877,0.22286436
822,-0.03618974,-0.20406699,0.25402692,-0.09460087,0.35158807
823,-0.14138125,0.16486761,-0.27429557,0.37725988,-0.5603634
824,-0.7580213,0.0728304,0.25158516,-0.01955444,-0.024901375
825,-0.35697764,0.10836951,0.27956858,-0.056799408,0.20099849
826,-0.25323117,0.5650956,-0.28495485,0.14180578,-0.06687257
827,-0.1267388,0.15239005,0.37733608,-0.09438391,0.37652034
828,0.044732198,0.65675515,-0.09328623,0.43345165,0.045974046
829,-0.20348133,-0.51302105,0.18823977,-0.009513953,-0.20363867
830,0.52040404,0.24663158,-0.38609838,-0.027558563,0.0061879084
831,-0.08106131,0.07750448,0.57263124,0.088456646,0.13937609
832,-0.4074573,-0.13528289,0.49799448,-0.42148775,0.07754141
833,-0.17925665,0.1720461,0.20156224,-0.5030596,0.26033062
834,-0.4703777,-0.15858041,-0.15039302,-0.5027301,-0.15949614
835,-0.2736068,-0.09333531,-0.5398512,-0.50884205,0.1496553
836,-0.12333815,0.2278697,-0.17175616,-0.22863539,0.085939944
837,-0.26755455,0.5908194,-0.016549224,0.5250275,-0.3169987
838,-0.14033426,-0.10431625,-0.20435542,-0.7187395,-0.056067187
839,-0.680094,0.00016180275,-0.39928693,-0.1714464,0.058497258
840,-0.08322039,0.4712506,0.46049973,-0.34681177,0.14437559
841,-0.22303559,-0.2431712,-0.08739665,-0.78719777,-0.15699776
842,-0.056636117,0.40810156,-0.28391808,0.33629027,-0.31787404
843,0.34644026,0.45447522,0.1562103,-0.07526746,0.10645302
844,-0.16205345,0.17227428,0.3631759,0.5196761,-0.09286063
845,0.113058895,-0.23744455,0.061803196,0.3598527,-0.25910443
846,-0.06906622,-0.21065782,-0.48133534,-0.28132626,-0.011293835
847,-0.19802736,-0.57266295,0.5479964,0.0863477,-0.0065055904
848,0.07550063,0.3545798,-0.7476034,-0.16343968,-0.31558943
849,-0.068687275,0.5539543,-0.0964007,-0.3913803,-0.085769065
850,-0.17111903,-0.48705336,-0.14697105,0.08371151,-0.1769371
851,0.1808391,0.16687033,0.68553203,0.34422708,-0.3338421
852,-0.09578538,-0.5465075,-0.19528493,0.0015641887,-0.38216892
853,-0.4741766,-0.017371371,-0.21934472,-0.40306035,0.19703797
854,-0.4955673,-0.30545047,-0.15037957,0.42637524,0.15367693
855,-0.22628343,-0.31268552,-0.36443344,0.15195963,0.15628171
856,-0.16631071,-0.34318897,0.65659475,0.05229239,0.20245853
857,0.21638301,0.0482297,-0.45372254,-0.106678545,0.359887
858,0.12993953,-0.29708257,0.0017536159,-0.5873695,0.07823484
859,0.19451553,-0.0766209,-0.12702039,0.36104533,-0.57223105
860,-0.25144807,-0.1479741,0.025608465,0.003917752,0.5729085
861,0.4625251,0.2527196,-0.09395425,-0.05946344,-0.08882719
862,-0.5415395,-0.12331331,-0.11423265,0.19550762,-0.3575644
863,-0.2443239,0.33032906,0.17566642,-0.17864007,0.28974754
864,0.4352279,0.2937502,-0.5396121,0.06643706,-0.25878835
865,-0.22419831,-0.5022111,0.21386915,-0.016332094,0.27980873
866,-0.1749419,-0.5315066,-0.36276662,0.016151737,-0.12796772
867,0.2660404,-0.26775527,0.20809685,-0.049458202,-0.10473251
868,0.20400067,-0.34189662,0.34158924,-0.22220936,0.055216953
869,0.254698,-0.023656445,-0.07979126,-0.26970357,0.32578412
870,0.032866295,0.20990273,-0.42938885,0.25188538,-0.109254256
871,-0.30222774,-0.25317866,-0.33782303,0.08411962,0.30618536
872,-0.2702106,0.006544665,0.28209484,-0.2152386,0.6033824
873,0.2787426,-0.05168229,0.214546,-0.62380475,0.13665015
874,-0.0630112,0.7742657,0.27146202,-0.4556352,-0.28248256
875,0.064225465,-0.29738978,0.017916711,0.2558359,0.0074001607
876,0.19054945,0.32454517,-0.7194272,0.061237834,-0.47248068
877,-0.51406497,-0.10607785,-0.050499797,-0.39691707,-0.14282626
878,-0.30919197,-0.41822204,0.631124,-0.1201013,0.30048344
879,-0.4527288,-0.025781104,0.03043248,-0.46688762,0.41480026
880,0.27997702,0.40881932,0.3072366,-0.12666078,0.14041202
881,0.023995431,-0.65532833,0.42088848,0.12164489,-0.20182297
882,-0.44526216,0.107773475,-0.16103187,0.12104253,0.08224683
883,-0.45337263,0.26295623,0.38940585,-0.25122058,-0.18478389
884,-0.43883976,-0.117335774,0.281058,-0.5719684,0.39531896
885,-0.12974563,-0.046919618,-0.0041547604,-0.2021772,-0.4959823
886,-0.56351745,-0.018321471,0.4304588,-0.07434918,-0.3040685
887,-0.09006289,0.39534986,0.19549103,-0.32136047,-0.15820117
888,-0.41801748,-0.029295985,-0.26051754,-0.22566701,0.3371298
889,-0.3912606,0.010275392,0.1258606,0.23745385,-0.06918831
890,-0.5499224,0.19170913,-0.07914863,0.37774757,-0.07360689
891,0.3508819,0.3442231,-0.067513175,-0.46763757,-0.11459263
892,0.19948235,0.15193768,0.17309768,0.4484788,-0.09758459
893,-0.5310103,0.056942336,0.4164326,-0.500863,0.42087823
894,0.3131439,0.049382333,0.38725325,0.15545768,-0.40933102
895,-0.03298025,0.20903511,-0.23448904,-0.09430918,0.13665001
896,-0.033250898,0.27633342,-0.6670098,0.010211398,-0.37394118
897,-0.64227855,0.0019076071,-0.43840268,0.08204147,-0.028031707
898,-0.04383932,0.6203602,-0.217436,-0.11259582,-0.22415702
899,0.19016,-0.18746641,-0.3111889,-0.21335757,0.048669264
900,-0.12844737,-0.24991268,0.20661616,0.15183814,0.23148207
901,0.0032431728,0.16986156,0.5524679,-0.2844758,0.15321127
902,-0.40640056,0.21024367,0.22601308,0.44834286,-0.32470465
903,-0.25760263,-0.52984744,-0.027663006,0.18089773,-0.24979869
904,-0.33381337,-0.09169501,0.59408045,-0.07579419,0.039220717
905,-0.43075228,-0.265479,-0.45366737,-0.38433358,0.11176552
906,-0.32217377,-0.3070104,-0.63490677,0.2087683,-0.45315647
907,-0.14274974,0.08132269,-0.43309444,-0.029406236,0.17572328
908,-0.7394646,0.02471789,0.015831035,0.37294537,0.08871064
909,-0.22597522,-0.060608245,0.25558785,-0.22013706,0.084710814
910,-0.5648303,-0.04332836,-0.06308644,-0.20607926,0.1557895
911,-0.074508294,0.05074558,-0.050302047,0.48153868,-0.2712032
912,-0.36005905,-0.17061317,-0.032536145,0.10825433,0.34661272
913,-0.121608555,-0.25186262,0.41711065,0.27971733,-0.060456596
914,-0.10622137,-0.71010673,-0.060250696,-0.057200383,-0.17062466
915,0.034025047,0.2263326,0.29962736,0.064804494,-0.361523
916,-0.033932015,-0.18507819,0.2721329,0.056640938,-0.46867397
917,0.18950738,-0.22532326,0.33442047,0.22214738,-0.14309777
918,0.033446528,0.42138347,-0.2995643,-0.15295325,0.24186254
919,-0.4585413,0.09659002,0.26604387,-0.5867776,0.29748285
920,-0.22388092,-0.36075813,-0.011844646,-0.6927177,0.30049768
921,0.050132714,-0.34461147,-0.20284106,-0.33864632,0.39726692
922,-0.29116923,0.16108139,0.47524604,-0.14307226,-0.016074864
923,-0.57622856,-0.18613589,-0.114677146,-0.12955903,0.26825148
924,-0.25231084,-0.2388753,-0.50666684,0.2997535,-0.21566525
925,0.22934224,0.23874964,-0.54726845,0.07155947,-0.5234596
926,0.10656114,0.32194468,-0.27540872,-0.12747695,-0.39693803
927,-0.1395282,0.13679065,0.065260805,-0.20411666,0.69308794
928,0.25077155,0.5078351,0.25102493,-0.28847393,0.2723637
929,-0.2824073,-0.632658,0.1239592,0.20242487,0.2927058
930,0.06887372,0.04359776,0.23743297,0.51294404,0.019289538
931,-0.2719553,-0.48397622,0.21548282,0.31649116,0.07561594
932,0.37838346,-0.024479032,0.024056979,0.058134966,-0.71738416
933,0.27130854,-0.21273352,0.27439493,-0.054859128,-0.089055665
934,-0.020683704,-0.7578393,-0.16272561,0.11423832,-0.116118826
935,0.014120843,0.60661906,0.013783443,-0.10864639,0.11310708
936,-0.18018487,-0.39973268,0.6385336,0.25422588,0.12055018
937,-0.77325255,0.010064945,0.34020817,-0.33944595,-0.07706724
938,0.25314298,0.095874004,0.2664312,0.2845305,-0.038280256
939,0.24051684,0.035916585,-0.38591436,0.098490655,-0.40310696
940,-0.22809544,0.51376736,0.24668513,0.15598246,-0.36555982
941,0.34234884,0.25566393,-0.10475212,0.58277833,0.00807227
942,0.1414,-0.39494607,0.027382411,-0.74923843,0.03750477
943,-0.2077915,0.19249521,-0.7120236,-0.21897568,-0.15814392
944,-0.55437964,-0.02472416,-0.103543006,-0.21562637,0.025099851
945,0.09813322,0.3148179,-0.035054676,-0.019495312,-0.6898364
946,0.3096565,-0.13245864,-0.47697473,0.09100304,-0.09203292
947,-0.010965295,-0.2560222,-0.2620811,-0.52303046,0.022158284
948,0.15762396,0.41032735,0.017793087,0.35193932,0.044407174
949,-0.078393534,0.6080745,0.31784633,-0.36176205,-0.21390074
950,-0.15739618,0.00036460324,0.45542765,0.16047658,-0.28476647
951,-0.45654258,-0.47486314,-0.55001944,0.057985563,-0.07982387
952,-0.39395845,0.4626454,0.16794886,-0.089174114,-0.020580532
953,-0.4625374,-0.13016622,0.36122143,0.020673748,-0.21126963
954,-0.41348967,0.25041416,-0.0037705358,-0.3302223,-0.17195065
955,0.00288742,0.48661053,0.15423676,-0.21245302,-0.14248744
956,0.0013727441,-0.49839497,-0.2263537,-0.43460533,0.43673387
957,-0.047436997,0.5336577,0.06512672,0.6052603,-0.056679156
958,0.01914661,-0.2010969,-0.6343802,0.13822858,-0.27374077
959,-0.25156182,0.015838822,0.20759112,-0.4220684,-0.35948193
960,0.31527328,-0.04000708,0.005226073,-0.65720546,-0.026022745
961,-0.57059693,0.050411075,0.14558195,-0.17055282,0.097950205
962,0.103331365,0.531059,-0.1130227,-0.040503457,-0.2315879
963,-0.18284541,-0.20624752,0.6415683,0.2095285,0.21592708
964,-0.26461783,0.013334088,-0.25077724,-0.2518249,0.7986822
965,0.11814292,0.6226075,-0.19844718,0.10431523,-0.27472705
966,0.1076384,0.1000968,0.21556018,-0.46369636,0.39327002
967,0.012487828,-0.23391798,-0.32056254,-0.29717818,0.47385266
968,0.27532905,0.07140655,-0.5326323,-0.17733322,-0.17829803
969,-0.318029,-0.29226407,0.22968984,-0.16465628,0.56967807
970,-0.094954595,0.7198233,-0.03404452,0.4348672,-0.10275027
971,-0.021854177,0.36312634,0.18941373,-0.017400563,0.33696896
972,-0.28586948,0.40501118,-0.21254647,-0.26892412,0.29576188
973,0.14140865,-0.3296459,-0.19970517,0.26146886,-0.057161756
974,0.083533764,0.69090044,0.064329445,-0.16382167,-0.46155128
975,-0.44754347,0.023415443,-0.4369093,-0.35805395,0.26144564
976,-0.28955078,-0.39071676,0.2783656,-0.58032835,0.10179191
977,0.168125,0.37791649,-0.20127656,0.5296358,-0.3229398
978,-0.046543635,-0.264725,0.056609448,-0.43861252,0.5127614
979,0.17338632,0.11553121,0.17045067,-0.14501986,-0.044585545
980,-0.5545292,-0.14643139,-0.3090601,0.16622715,-0.17123713
981,0.29467693,0.43939847,0.14122967,0.14893462,-0.19525625
982,0.37981525,-0.057057377,0.0056089917,-0.34679604,-0.06817685
983,0.015720144,0.5290805,-0.062464595,0.029387062,-0.24697666
984,-0.10162521,-0.4597487,-0.38716158,-0.30458152,0.32312497
985,-0.05378237,0.26405275,-0.13372254,0.12618223,0.198575
986,0.23335755,0.020206701,-0.6261576,-0.43499482,0.14293714
987,0.07937988,-0.30445257,-0.05964476,-0.33365506,0.018662442
988,0.041823503,0.59832895,0.25383925,-0.21090408,-0.5405062
989,0.14008169,0.16343306,0.27683085,-0.1075027,0.336107
990,-0.04969691,0.025733583,0.19764918,0.32520136,-0.07499099
991,0.28912568,0.16012645,0.60587794,0.48434368,-0.17866781
992,-0.29756492,0.030152706,-0.23265311,0.06871326,-0.029731406
993,-0.043647338,0.28553098,-0.32011276,-0.50566936,-0.07264921
994,-0.5932036,-0.3688936,-0.026962053,0.15278995,-0.2807485
995,0.024236757,0.6635913,0.031424213,-0.35207096,-0.25616652
996,-0.055907026,0.28283072,0.107155636,-0.23023282,-0.31858313
997,0.34847257,0.42047423,-0.3938863,-0.04970454,-0.01836899
998,0.04163826,-0.6449332,0.11383822,0.09162574,-0.24896842
999,0.17349118,-0.2700909,-0.1505261,0.23496227,-0.22121324
